"date","name","type","bx","direction"
2020-05-22,"trader joe's - arlington","Dairy and Eggs",5,"Received"
2020-05-22,"wegmans chestnuthill","Non-perishables",1.7,"Received"
2020-05-22,"wegmans chestnuthill","Prepared Foods",25,"Received"
2020-05-22,"wegmans chestnuthill","Produce",0.2,"Received"
2020-05-22,"whole foods market - arlington","Bakery",3,"Received"
2020-05-22,"whole foods market - arlington","Prepared Foods",2,"Received"
2020-05-22,"whole foods market - arlington","Produce",7,"Received"
2020-05-22,"whole foods market - arlington","Dairy and Eggs",3,"Received"
2020-05-22,"whole foods market - medford","Bakery",4,"Received"
2020-05-22,"whole foods market - medford","Non-perishables",4,"Received"
2020-05-22,"whole foods market - medford","Prepared Foods",1,"Received"
2020-05-22,"whole foods market - medford","Produce",3.5,"Received"
2020-05-22,"whole foods market - medford","Dairy and Eggs",2,"Received"
2020-05-22,"whole foods market - medford","Meat/Protein",0.5,"Received"
2020-05-22,"wicked bagels","Bakery",2.8,"Received"
2020-05-23,"arlington mutual aid/arlington health","Bakery",4,"Distributed"
2020-05-23,"arlington mutual aid/arlington health","Non-perishables",2,"Distributed"
2020-05-23,"arlington mutual aid/arlington health","Prepared Foods",3,"Distributed"
2020-05-23,"arlington mutual aid/arlington health","Produce",5,"Distributed"
2020-05-23,"arlington mutual aid/arlington health","Dairy and Eggs",4,"Distributed"
2020-05-23,"belmont senior center","Bakery",6,"Distributed"
2020-05-23,"belmont senior center","Prepared Foods",1,"Distributed"
2020-05-23,"belmont senior center","Produce",6,"Distributed"
2020-05-23,"cusack terrace","Bakery",6,"Distributed"
2020-05-23,"cusack terrace","Non-perishables",4,"Distributed"
2020-05-23,"cusack terrace","Prepared Foods",3.5,"Distributed"
2020-05-23,"cusack terrace","Produce",5.5,"Distributed"
2020-05-23,"cusack terrace","Dairy and Eggs",7.5,"Distributed"
2020-05-23,"cusack terrace","Meat/Protein",2,"Distributed"
2020-05-23,"winchester housing authority","Bakery",3,"Distributed"
2020-05-23,"winchester housing authority","Prepared Foods",9,"Distributed"
2020-05-23,"winchester housing authority","Produce",7,"Distributed"
2020-05-23,"panera - burlington","Bakery",5,"Received"
2020-05-23,"stop and shop arlington","Bakery",5,"Received"
2020-05-23,"stop and shop arlington","Non-perishables",1.5,"Received"
2020-05-23,"trader joe's - arlington","Bakery",4,"Received"
2020-05-23,"trader joe's - arlington","Prepared Foods",2,"Received"
2020-05-23,"trader joe's - arlington","Produce",5,"Received"
2020-05-23,"trader joe's - arlington","Dairy and Eggs",1,"Received"
2020-05-23,"trader joe's - arlington","Meat/Protein",3,"Received"
2020-05-23,"trader joes - fresh pond","Bakery",3.5,"Received"
2020-05-23,"trader joes - fresh pond","Bakery",3.5,"Received"
2020-05-23,"trader joes - fresh pond","Non-perishables",0.5,"Received"
2020-05-23,"trader joes - fresh pond","Non-perishables",0.5,"Received"
2020-05-23,"trader joes - fresh pond","Prepared Foods",2,"Received"
2020-05-23,"trader joes - fresh pond","Prepared Foods",2,"Received"
2020-05-23,"trader joes - fresh pond","Produce",13.5,"Received"
2020-05-23,"trader joes - fresh pond","Produce",13.5,"Received"
2020-05-23,"trader joes - fresh pond","Dairy and Eggs",2,"Received"
2020-05-23,"trader joes - fresh pond","Dairy and Eggs",2,"Received"
2020-05-23,"trader joes - fresh pond","Meat/Protein",0.5,"Received"
2020-05-23,"trader joes - fresh pond","Meat/Protein",0.5,"Received"
2020-05-23,"whole foods market - arlington","Bakery",3.5,"Received"
2020-05-23,"whole foods market - arlington","Prepared Foods",1,"Received"
2020-05-23,"whole foods market - arlington","Produce",3.5,"Received"
2020-05-23,"whole foods market - medford","Bakery",2,"Received"
2020-05-23,"whole foods market - medford","Non-perishables",1,"Received"
2020-05-23,"whole foods market - medford","Produce",12,"Received"
2020-05-23,"whole foods market - medford","Dairy and Eggs",9,"Received"
2020-05-23,"wicked bagels","Bakery",1.5,"Received"
2020-05-24,"belmont senior center","Bakery",6,"Distributed"
2020-05-24,"belmont senior center","Non-perishables",0.5,"Distributed"
2020-05-24,"belmont senior center","Dairy and Eggs",0.5,"Distributed"
2020-05-24,"bunker hill community college- dish","Bakery",0.5,"Distributed"
2020-05-24,"bunker hill community college- dish","Prepared Foods",1,"Distributed"
2020-05-24,"bunker hill community college- dish","Produce",1,"Distributed"
2020-05-24,"bunker hill community college- dish","Dairy and Eggs",0.5,"Distributed"
2020-05-24,"medford vfw post 1012","Bakery",6,"Distributed"
2020-05-24,"medford vfw post 1012","Non-perishables",1.5,"Distributed"
2020-05-24,"medford vfw post 1012","Prepared Foods",1.5,"Distributed"
2020-05-24,"medford vfw post 1012","Produce",8,"Distributed"
2020-05-24,"medford vfw post 1012","Dairy and Eggs",7,"Distributed"
2020-05-24,"medford vfw post 1012","Meat/Protein",2,"Distributed"
2020-05-24,"panera - burlington","Bakery",2,"Received"
2020-05-24,"trader joe's - arlington","Bakery",5,"Received"
2020-05-24,"trader joe's - arlington","Non-perishables",3,"Received"
2020-05-24,"trader joe's - arlington","Prepared Foods",1.5,"Received"
2020-05-24,"trader joe's - arlington","Produce",7,"Received"
2020-05-24,"trader joe's - arlington","Dairy and Eggs",1.5,"Received"
2020-05-24,"trader joe's - arlington","Meat/Protein",1.5,"Received"
2020-05-24,"whole foods fresh pond","Bakery",18,"Received"
2020-05-24,"whole foods fresh pond","Non-perishables",15,"Received"
2020-05-24,"whole foods fresh pond","Prepared Foods",4,"Received"
2020-05-24,"whole foods fresh pond","Produce",8,"Received"
2020-05-24,"whole foods fresh pond","Dairy and Eggs",4,"Received"
2020-05-24,"whole foods fresh pond","Meat/Protein",2,"Received"
2020-05-24,"whole foods market - arlington","Bakery",3,"Received"
2020-05-24,"whole foods market - arlington","Prepared Foods",1,"Received"
2020-05-24,"whole foods market - arlington","Produce",5,"Received"
2020-05-24,"wicked bagels","Bakery",3,"Received"
2020-05-25,"belmont senior center","Bakery",9,"Distributed"
2020-05-25,"belmont senior center","Prepared Foods",9,"Distributed"
2020-05-25,"belmont senior center","Produce",5,"Distributed"
2020-05-25,"belmont senior center","Dairy and Eggs",11,"Distributed"
2020-05-25,"casa nueva vida","Bakery",0.5,"Distributed"
2020-05-25,"casa nueva vida","Prepared Foods",1,"Distributed"
2020-05-25,"casa nueva vida","Produce",1,"Distributed"
2020-05-25,"casa nueva vida","Dairy and Eggs",0.5,"Distributed"
2020-05-25,"casa nueva vida","Meat/Protein",0.5,"Distributed"
2020-05-25,"jf&cs family table marketplace","Bakery",3,"Distributed"
2020-05-25,"jf&cs family table marketplace","Non-perishables",2,"Distributed"
2020-05-25,"jf&cs family table marketplace","Produce",12,"Distributed"
2020-05-25,"jf&cs family table marketplace","Dairy and Eggs",12,"Distributed"
2020-05-25,"massachusetts bay veterans center","Prepared Foods",4,"Distributed"
2020-05-25,"massachusetts bay veterans center","Produce",1,"Distributed"
2020-05-25,"massachusetts bay veterans center","Dairy and Eggs",0.5,"Distributed"
2020-05-25,"medford community cupboard","Bakery",0.5,"Distributed"
2020-05-25,"medford community cupboard","Prepared Foods",0.5,"Distributed"
2020-05-25,"medford community cupboard","Produce",2,"Distributed"
2020-05-25,"medford community cupboard","Dairy and Eggs",0.5,"Distributed"
2020-05-25,"salvation army chelsea","Bakery",5,"Distributed"
2020-05-25,"salvation army chelsea","Non-perishables",5,"Distributed"
2020-05-25,"salvation army chelsea","Prepared Foods",4,"Distributed"
2020-05-25,"salvation army chelsea","Produce",37,"Distributed"
2020-05-25,"salvation army chelsea","Dairy and Eggs",9,"Distributed"
2020-05-25,"stan kaszanek house","Bakery",0.5,"Distributed"
2020-05-25,"stan kaszanek house","Prepared Foods",0.5,"Distributed"
2020-05-25,"stan kaszanek house","Produce",1,"Distributed"
2020-05-25,"stan kaszanek house","Dairy and Eggs",0.5,"Distributed"
2020-05-25,"stan kaszanek house","Meat/Protein",1,"Distributed"
2020-05-25,"breadboard bakery","Bakery",1.5,"Received"
2020-05-25,"panera - burlington","Bakery",3,"Received"
2020-05-25,"trader joe's - arlington","Bakery",6,"Received"
2020-05-25,"trader joe's - arlington","Prepared Foods",1.5,"Received"
2020-05-25,"trader joe's - arlington","Produce",4,"Received"
2020-05-25,"trader joe's - arlington","Dairy and Eggs",1.5,"Received"
2020-05-25,"trader joe's - burlington","Bakery",10,"Received"
2020-05-25,"trader joe's - burlington","Produce",4,"Received"
2020-05-25,"trader joe's - burlington","Meat/Protein",3,"Received"
2020-05-25,"wegmans medford","Prepared Foods",6.1,"Received"
2020-05-25,"wegmans medford","Dairy and Eggs",0.1,"Received"
2020-05-25,"whole foods market - arlington","Bakery",2,"Received"
2020-05-25,"whole foods market - arlington","Non-perishables",3,"Received"
2020-05-25,"whole foods market - arlington","Prepared Foods",1,"Received"
2020-05-25,"whole foods market - arlington","Produce",3,"Received"
2020-05-25,"whole foods market - arlington","Dairy and Eggs",1.5,"Received"
2020-05-25,"wicked bagels","Bakery",6,"Received"
2020-05-26,"18 crowninshield","Non-perishables",13,"Distributed"
2020-05-26,"18 crowninshield","Produce",35,"Distributed"
2020-05-26,"18 crowninshield","Dairy and Eggs",2,"Distributed"
2020-05-26,"africano waltham","Produce",2,"Distributed"
2020-05-26,"arlington eats / thompson school snack program/something savory","Bakery",8,"Distributed"
2020-05-26,"arlington eats / thompson school snack program/something savory","Prepared Foods",4,"Distributed"
2020-05-26,"arlington eats / thompson school snack program/something savory","Produce",26,"Distributed"
2020-05-26,"belmont food pantry","Bakery",3,"Distributed"
2020-05-26,"belmont food pantry","Produce",6,"Distributed"
2020-05-26,"belmont food pantry","Dairy and Eggs",1,"Distributed"
2020-05-26,"house of hope","Bakery",2,"Distributed"
2020-05-26,"house of hope","Non-perishables",3,"Distributed"
2020-05-26,"house of hope","Prepared Foods",5,"Distributed"
2020-05-26,"house of hope","Produce",4,"Distributed"
2020-05-26,"house of hope","Dairy and Eggs",2,"Distributed"
2020-05-26,"house of hope","Meat/Protein",2,"Distributed"
2020-05-26,"mass. general hospital","Bakery",8.5,"Distributed"
2020-05-26,"mass. general hospital","Non-perishables",2,"Distributed"
2020-05-26,"mass. general hospital","Prepared Foods",6,"Distributed"
2020-05-26,"mass. general hospital","Produce",10.5,"Distributed"
2020-05-26,"mass. general hospital","Dairy and Eggs",6,"Distributed"
2020-05-26,"mass. general hospital","Meat/Protein",1,"Distributed"
2020-05-26,"mystic community market","Bakery",6,"Distributed"
2020-05-26,"mystic community market","Produce",5,"Distributed"
2020-05-26,"mystic community market","Dairy and Eggs",8,"Distributed"
2020-05-26,"nfi resource center","Bakery",6.5,"Distributed"
2020-05-26,"wayside youth & family support - steps","Bakery",3,"Distributed"
2020-05-26,"wayside youth & family support - steps","Prepared Foods",2,"Distributed"
2020-05-26,"wayside youth & family support - steps","Produce",3,"Distributed"
2020-05-26,"wayside youth & family support - steps","Dairy and Eggs",2,"Distributed"
2020-05-26,"winchester housing authority","Non-perishables",3,"Distributed"
2020-05-26,"winchester housing authority","Produce",20,"Distributed"
2020-05-26,"winchester housing authority","Meat/Protein",0.5,"Distributed"
2020-05-26,"stop and shop arlington","Bakery",3,"Received"
2020-05-26,"stop and shop arlington","Non-perishables",2,"Received"
2020-05-26,"trader joe's - arlington","Bakery",4.5,"Received"
2020-05-26,"trader joe's - arlington","Non-perishables",1,"Received"
2020-05-26,"trader joe's - arlington","Prepared Foods",2,"Received"
2020-05-26,"trader joe's - arlington","Produce",4,"Received"
2020-05-26,"trader joe's - arlington","Dairy and Eggs",0.5,"Received"
2020-05-26,"trader joe's - arlington","Meat/Protein",1,"Received"
2020-05-26,"wegmans chestnuthill","Bakery",12.9,"Received"
2020-05-26,"wegmans chestnuthill","Prepared Foods",39.2,"Received"
2020-05-26,"wegmans chestnuthill","Produce",5.1,"Received"
2020-05-26,"wegmans chestnuthill","Dairy and Eggs",8.9,"Received"
2020-05-26,"whole foods market - arlington","Bakery",5.5,"Received"
2020-05-26,"whole foods market - arlington","Non-perishables",1,"Received"
2020-05-26,"whole foods market - arlington","Produce",5.5,"Received"
2020-05-26,"whole foods market - arlington","Dairy and Eggs",2,"Received"
2020-05-26,"whole foods market - medford","Bakery",5.5,"Received"
2020-05-26,"whole foods market - medford","Non-perishables",1,"Received"
2020-05-26,"whole foods market - medford","Prepared Foods",1,"Received"
2020-05-26,"whole foods market - medford","Produce",5,"Received"
2020-05-26,"whole foods market - medford","Dairy and Eggs",2.5,"Received"
2020-05-26,"whole foods market - medford","Meat/Protein",3,"Received"
2020-05-26,"wicked bagels","Bakery",2,"Received"
2020-05-27,"arlington eats / thompson school snack program/something savory","Bakery",2,"Distributed"
2020-05-27,"arlington eats / thompson school snack program/something savory","Non-perishables",2,"Distributed"
2020-05-27,"arlington eats / thompson school snack program/something savory","Prepared Foods",2,"Distributed"
2020-05-27,"arlington eats / thompson school snack program/something savory","Dairy and Eggs",3,"Distributed"
2020-05-27,"belmont senior center","Bakery",2,"Distributed"
2020-05-27,"belmont senior center","Prepared Foods",4,"Distributed"
2020-05-27,"belmont senior center","Produce",1,"Distributed"
2020-05-27,"st. pauls parish","Bakery",5,"Distributed"
2020-05-27,"st. pauls parish","Prepared Foods",3,"Distributed"
2020-05-27,"st. pauls parish","Produce",5,"Distributed"
2020-05-27,"st. pauls parish","Dairy and Eggs",4,"Distributed"
2020-05-27,"winchester housing authority","Bakery",9.5,"Distributed"
2020-05-27,"winchester housing authority","Non-perishables",8,"Distributed"
2020-05-27,"winchester housing authority","Prepared Foods",9.5,"Distributed"
2020-05-27,"winchester housing authority","Produce",13,"Distributed"
2020-05-27,"winchester housing authority","Dairy and Eggs",2,"Distributed"
2020-05-27,"belmont day school","Non-perishables",9.2,"Received"
2020-05-27,"belmont day school","Produce",1.4,"Received"
2020-05-27,"boston public school","Non-perishables",112.4,"Received"
2020-05-27,"boston public school","Prepared Foods",86,"Received"
2020-05-27,"boston public school","Produce",80.8,"Received"
2020-05-27,"boston public school","Meat/Protein",154.6,"Received"
2020-05-27,"disilva","Produce",36.1,"Received"
2020-05-27,"trader joe's - arlington","Bakery",4,"Received"
2020-05-27,"trader joe's - arlington","Non-perishables",1,"Received"
2020-05-27,"trader joe's - arlington","Prepared Foods",1,"Received"
2020-05-27,"trader joe's - arlington","Produce",6,"Received"
2020-05-27,"trader joe's - arlington","Dairy and Eggs",5,"Received"
2020-05-27,"travers fruit co","Produce",1.5,"Received"
2020-05-27,"whole foods market - arlington","Bakery",2.5,"Received"
2020-05-27,"whole foods market - arlington","Produce",6,"Received"
2020-05-27,"whole foods market - arlington","Dairy and Eggs",2,"Received"
2020-05-27,"whole foods market - medford","Bakery",2.5,"Received"
2020-05-27,"whole foods market - medford","Prepared Foods",3,"Received"
2020-05-27,"whole foods market - medford","Produce",6,"Received"
2020-05-27,"whole foods market - medford","Dairy and Eggs",1.5,"Received"
2020-05-27,"wicked bagels","Bakery",2,"Received"
2020-05-28,"massachusetts bay veterans center","Prepared Foods",1,"Distributed"
2020-05-28,"massachusetts bay veterans center","Produce",1,"Distributed"
2020-05-28,"medford vfw post 1012","Non-perishables",5,"Distributed"
2020-05-28,"medford vfw post 1012","Produce",18,"Distributed"
